ID,AirSpeed,GlideAngle,Weight,Lift,LiftCoef,DragWeightSupport,WeightSupport,Dideal,DragInduced,SpanEfficiency,DragCoef_ind,DragProfile,DragCoef_pro,DragBody,DragCoef_bod,WingSpan,WingArea,TailSpan,TailArea,TailHeight,PrimSep8,PrimSweep,BodyAngle,SpanRatio,SpanCamber,Height,EqQuasiSteadyGlideAngle
13082913402500003175,6.80091691297158,5.51,2.09934,2.39915708704392,1.29888307498118,1.28777744775682,1.14948497321111,0.144071096047184,0.139224531205476,1.03481114139688,0.075374967392317,0.0568415928276085,0.030773550959817,0.0635208809687269,0.446651253115244,0.632847788388157,0.0636843257722787,0.170466298861069,0.0127553686498893,0.0392589997893134,0.0363195468160489,0.199036654499758,13.2127273651537,0.944548937892772,0.106804311175507,0.21,6.17533694185905
13082913402500003375,6.80091691297158,5.51,2.09934,2.23893865374299,1.21214218900985,1.32251280772939,1.074029967237,0.125471150166728,0.126285407149762,0.993552248027609,0.068369836577079,0.0562069159553971,0.030429942343337,0.0840965501764911,0.591330424675493,0.614062430701909,0.0621480737979363,0.194855840863678,0.0159014468512945,0.0353543366363914,0.0421486230887029,0.215901130456167,16.7086195205168,0.916511090599863,0.11766967657637,0.18,6.79019981859052
13082913402500003425,6.80091691297158,5.51,2.09934,2.29094046980471,1.24029552632804,1.41145684995581,1.09965055134913,0.131367247100019,0.1373962961749,0.956119275098899,0.074385176623248,0.0489795790099417,0.0265171240929886,0.0981421189821981,0.690092765690159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.17,7.0794663884085
13082913402500003475,6.80091691297158,5.51,2.09934,2.34450334745249,1.26929400900334,1.37713942314007,1.12458236843493,0.137581869036266,0.140150726991811,0.981670748267367,0.0758764018492293,0.0436221715668623,0.0236166696412262,0.0938274732645503,0.65975405049689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15,6.75265382182228
13082914042900002325,6.79807550197938,5.51,2.09934,2.20418186215612,1.19432292358399,1.29004278408814,1.05722202704481,0.121707491160955,0.146091562693817,0.833090487340691,0.0791588503939309,0.0435828482488919,0.0236151089129355,0.0703692349752758,0.495219622128155,0.629759264247681,0.0688681639440748,0.188232964994563,0.0146205348228195,0.0550598316985115,NaN,0.258473343627632,13.9516259093545,0.939939200369673,NaN,0.19,6.72850487328902
13082914042900002175,6.79807550197938,5.51,2.09934,2.00683447698003,1.08739140850718,1.08202564202257,0.961565251242865,0.100889406785087,0.103181484746931,0.977785956778334,0.0559082780955951,0.0469221227770402,0.0254244750934585,0.0680084554237587,0.478605765833696,0.632572331274202,0.0654643411023063,0.163681659779549,0.0119928071646064,0.0380795327900751,NaN,0.229296151543341,11.0598789814915,0.944137807871943,NaN,0.21,6.20282376083863
13082914042900002375,6.79807550197938,5.51,2.09934,2.15581609059499,1.1681162159234,1.18763516271768,1.03321421103392,0.116424901620895,0.133064235334285,0.874952622155849,0.0721000700066799,0.0457056765198488,0.024765350873622,0.0606306580671223,0.426684922579179,0.634257674826304,0.0718778747402567,0.188808428769147,0.015508187188231,0.0618992312912894,NaN,0.26569124374893,16.0924591033844,0.946653246009409,NaN,0.19,6.33665932196254
13082914042900002425,6.79807550197938,5.51,2.09934,2.06505514172915,1.11893793183632,1.1251325831344,0.98958359087798,0.10682816463964,0.1196192512661,0.893068327287842,0.0648149847986258,0.0474400988141602,0.0257051373498817,0.0597421038468671,0.420431771108231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.19,6.26757709277037
13082914042900002475,6.79807550197938,5.51,2.09934,1.96241189363028,1.06332129408952,1.06198487167919,0.940321025724291,0.0964723363086354,0.107057505756596,0.901126321100484,0.058008477186975,0.0458729357696333,0.0248559793102445,0.0611418523135458,0.430282423982127,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.19,6.22556927994888
13082914042900006175,6.79807550197938,5.51,2.09934,1.94509570919138,1.05393862182483,1.12643363660614,0.932818970232397,0.0947773175998939,0.112897235660251,0.839500781800482,0.0611727003444286,0.0500135223713456,0.0270995317050875,0.064152959048735,0.451472922075674,0.613047791925902,0.0689810747614967,0.18010332764782,0.0147027564484541,0.0542275191574141,NaN,0.281283947845346,9.40612086617184,0.914996704367018,NaN,0.24,6.65837394672296
13082914042900006325,6.79807550197938,5.51,2.09934,2.11310670594623,1.14497438810331,1.19915713032565,1.01312193520989,0.111857553902254,0.141784458669133,0.788926762158634,0.0768250715169428,0.048698102615028,0.0263867792793105,0.0512405784788719,0.360602753758096,0.630708619829203,0.069317653402923,0.186198229650102,NaN,0.054363556450679,NaN,NaN,6.88266735155037,0.941356148998811,NaN,0.22,6.5258299497023
13082914042900006375,6.79807550197938,5.51,2.09934,2.11539983352614,1.14621690573873,1.26690173780887,1.01496623704996,0.112100459590896,0.139008105704389,0.806431099991289,0.075320721060801,0.0430169945578106,0.0233085044324904,0.0733538305633529,0.516223549481524,0.628215574853514,0.0694133173731079,0.184150465324836,NaN,0.0399109211939759,NaN,NaN,6.47876736342801,0.937635186348528,NaN,0.22,6.8836472024465
13082914422300002175,9.71469605856015,5.51,2.13858,2.26010695045425,0.599676274953651,1.00554910124519,1.06122737652593,0.0626605172612379,0.0887446212048428,0.70607678990035,0.0235466927154031,0.0531690000605501,0.0141073801365519,0.0645712013625302,0.222519161088303,0.546408387687445,0.0539729365029179,0.0704531696307131,0.0051102103732955,0.0380121693083966,0.0479390418861603,0.178194113405955,17.860926292707,0.815534906996186,0.173615875516982,0.22,5.22008778399084
13082914422300002375,9.71469605856015,5.51,2.13858,2.1111808024941,0.560161561884879,1.0332826849277,0.9921613193916,0.0546747555601866,0.0782639765763603,0.698594141927374,0.0207658535481866,0.0418139736531298,0.0110945404403448,0.0921018345841969,0.317392622932703,0.535313999181281,0.051453256795403,0.0820878513894984,0.00622679162419987,0.0258059863759662,0.0515333139133013,0.179510317128108,12.0259652824128,0.798976118181017,0.186340876864338,0.17,5.73912025266166
13082914422300002450,9.71469605856015,5.51,2.13858,2.2310757937325,0.591973411194485,1.06771761999686,1.04827640181566,0.0610611026436954,0.0907252582036687,0.673033109551693,0.0240722169686923,0.0344292012883726,0.00913513193439412,0.0940963787899981,0.324266032348405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14,5.61251293985826
13082914422300002250,9.71469605856015,5.51,2.13858,1.87544906468836,0.497614641091025,1.00902609177021,0.882295714075833,0.043146596293366,0.0657813643668019,0.655909112081915,0.0174538304644938,0.0716452559429861,0.0190097022591589,0.0697721861215601,0.240442302380266,0.502953600439131,0.0513982350847479,0.0697905059068313,0.00505552827176318,0.0499728368422759,0.0599073238301517,0.14263867267033,14.7021212658706,0.750677015580793,0.129948303322086,0.23,6.30444591492032
13082914422300005275,9.71469605856015,5.51,2.13858,2.154243216766,0.571587352233382,1.12778426941512,1.01312805048972,0.056927939145927,0.0901191281921307,0.631696514246773,0.0239113919301322,0.0720513385298002,0.0191174485288367,0.0694147781401807,0.239210636831157,0.531735596987312,0.050250745146301,0.0747541461993299,0.00531704524529528,0.0384382680242974,0.0524032808754874,0.171401357653726,15.6783389031385,0.793635219384047,0.153602937727662,0.21,6.1358411161774
13082914422300005325,9.71469605856015,5.51,2.13858,2.25152464824248,0.597399124741869,1.1249038904952,1.05833916066048,0.0621855393349498,0.0940528000296146,0.661176906114112,0.0249551167299335,0.0643792743327998,0.0170818126143779,0.0725616981094925,0.250055254506021,0.52355363543179,0.0515534374656829,0.0744857729751971,0.00536188713359455,0.0446159371164238,0.0705211481875737,0.174389602992991,20.0936600138226,0.781423336465359,0.187502957155916,0.2,5.85773021843305
13082914422300005175,9.71469605856015,5.51,2.13858,2.10024400123429,0.557259690255275,1.07588582142985,0.987492603383757,0.0541097465613056,0.0872942325598623,0.619854771324093,0.0231618597500064,0.0694229909911598,0.0184200666368254,0.0642109168358987,0.221277582661273,0.518647025495505,0.0501201854329817,0.0697323837411765,0.00489500643050047,0.0481427303906976,0.0610172594645315,0.160222891134879,17.9855107256218,0.774100038052992,0.169334307504439,0.22,6.00495395569373
